alpha,samples,strand,mode,eigenvalue,dominant_l,score_l0,score_l1,score_l2,length,potential_min,potential_max
10.0,128,0,12,161.76376124164392,2,7.885082031670363e-07,0.0032771274162709677,0.051509461058344176,2.7725235486343225,-100.23886612317305,-12.8411798395593
10.0,128,0,13,229.5250436048541,2,2.4727887736038717e-05,0.020497645591312934,0.03927334069888422,2.7725235486343225,-100.23886612317305,-12.8411798395593
10.0,128,0,14,229.7828151748348,2,4.268235794847899e-08,0.0022950314932743752,0.05141069031022844,2.7725235486343225,-100.23886612317305,-12.8411798395593
10.0,128,0,15,308.71051482938094,2,9.104608337226135e-06,0.01623224540466146,0.032915463968035207,2.7725235486343225,-100.23886612317305,-12.8411798395593
10.0,128,0,16,308.9635541628808,2,3.714759590264279e-08,0.0017406697311680955,0.043812613549980554,2.7725235486343225,-100.23886612317305,-12.8411798395593
10.0,128,0,17,399.22847764735565,2,3.7467222664800336e-06,0.014461099972442165,0.029648617293945537,2.7725235486343225,-100.23886612317305,-12.8411798395593
10.0,128,1,0,-48.89539748046087,2,0.25799895568485076,0.5380971911276143,0.7450994529525278,3.587056141384256,-75.97437021043807,-11.094001230293818
10.0,128,1,1,-17.811386161694045,1,7.835456209844124e-05,0.8577262497651963,0.010166778063491408,3.587056141384256,-75.97437021043807,-11.094001230293818
10.0,128,1,2,-12.561246603086289,2,0.7274313453554138,0.8377361568957145,0.9265897086376055,3.587056141384256,-75.97437021043807,-11.094001230293818
10.0,128,1,3,-7.118620074403733,2,0.013348752571651882,0.18031597987044734,0.865838784728503,3.587056141384256,-75.97437021043807,-11.094001230293818
10.0,128,1,4,-6.202995783280196,2,1.995512215693118e-05,0.14564548597191074,0.9884953868962787,3.587056141384256,-75.97437021043807,-11.094001230293818
10.0,128,1,5,7.503378231584181,1,0.00011033523504351267,0.0416409421616845,0.021413101563364876,3.587056141384256,-75.97437021043807,-11.094001230293818
10.0,128,1,6,7.5637390179747435,1,2.2482699114839332e-05,0.08661134665069498,0.05885980549217165,3.587056141384256,-75.97437021043807,-11.094001230293818
10.0,128,1,7,28.475940248592266,1,0.0007329433433819239,0.12281270110587361,0.055457080631792915,3.587056141384256,-75.97437021043807,-11.094001230293818
10.0,128,1,8,28.652628389453604,2,1.3602836505160824e-05,0.001987193230966196,0.11196593894406415,3.587056141384256,-75.97437021043807,-11.094001230293818
10.0,128,1,9,56.114303631590445,2,0.000180799808486268,0.0522161258297033,0.0999243124085287,3.587056141384256,-75.97437021043807,-11.094001230293818
10.0,128,1,10,56.245437456184476,2,2.641157704250862e-07,0.001443663400374843,0.1592532433987466,3.587056141384256,-75.97437021043807,-11.094001230293818
10.0,128,1,11,90.31630455748163,2,3.4651845892481695e-05,0.04596829177365704,0.05907715056941966,3.587056141384256,-75.97437021043807,-11.094001230293818
10.0,128,1,12,90.39023661784356,2,1.1685055603653241e-08,0.00320846444730868,0.12522776800590504,3.587056141384256,-75.97437021043807,-11.094001230293818
10.0,128,1,13,131.12909862984273,2,1.807528950965175e-05,0.031331154924706776,0.04714037290606056,3.587056141384256,-75.97437021043807,-11.094001230293818
10.0,128,1,14,131.17413738539156,2,1.5017516516625427e-07,0.0010584319786782206,0.13508785325176934,3.587056141384256,-75.97437021043807,-11.094001230293818
10.0,128,1,15,178.684458963806,2,4.825640293834071e-07,0.002616435471782516,0.10616320703280333,3.587056141384256,-75.97437021043807,-11.094001230293818
10.0,128,1,16,178.70742519893363,2,5.888346352583034e-06,0.013986096290994347,0.045683543121540236,3.587056141384256,-75.97437021043807,-11.094001230293818
10.0,128,1,17,233.1146094895731,2,1.6297893612613276e-06,0.012604366806441468,0.029630876089169488,3.587056141384256,-75.97437021043807,-11.094001230293818
10.0,256,0,0,-57.29298089497328,2,0.29249606909568093,0.8037269338774033,0.8107155363111327,2.7729637911425575,-100.23886612317305,-12.839809773484467
10.0,256,0,1,-17.456021684563666,1,0.0005460280058298739,0.9515964703164379,0.7705249098226962,2.7729637911425575,-100.23886612317305,-12.839809773484467
10.0,256,0,2,-12.71073963966988,1,0.6961694892410148,0.9484801519699501,0.9228723042957014,2.7729637911425575,-100.23886612317305,-12.839809773484467
10.0,256,0,3,-2.1159431004840994,2,0.0076085681244119335,0.03675129202899433,0.7873907885833434,2.7729637911425575,-100.23886612317305,-12.839809773484467
10.0,256,0,4,-1.4518187323352163,2,0.0006372219393751515,0.031358068245271015,0.5835023021472856,2.7729637911425575,-100.23886612317305,-12.839809773484467
10.0,256,0,5,22.054693364173197,2,0.0017005794349964824,0.005614195420178537,0.043108491292266,2.7729637911425575,-100.23886612317305,-12.839809773484467
10.0,256,0,6,22.947333296996263,2,1.4435221361015235e-05,0.001525140923906364,0.07991925155094683,2.7729637911425575,-100.23886612317305,-12.839809773484467
10.0,256,0,7,57.47128033648892,2,0.0005485853517332027,0.024669433229689723,0.05765170758778371,2.7729637911425575,-100.23886612317305,-12.839809773484467
10.0,256,0,8,58.18246129927819,2,4.623818439759017e-08,0.006071619444238864,0.047322351436730976,2.7729637911425575,-100.23886612317305,-12.839809773484467
10.0,256,0,9,103.50865483038288,2,0.00017241027827810665,0.025667872578182017,0.0500015163095979,2.7729637911425575,-100.23886612317305,-12.839809773484467
10.0,256,0,10,104.06949316955257,2,1.5762917464199172e-12,0.0037742390920445725,0.0491673449991841,2.7729637911425575,-100.23886612317305,-12.839809773484467
10.0,256,0,11,160.06950576665463,2,6.38493492847053e-05,0.02503022590206198,0.045272262427112936,2.7729637911425575,-100.23886612317305,-12.839809773484467
10.0,256,0,12,160.46638388978408,2,1.938032753999424e-07,0.0031805687589024573,0.051057004522061446,2.7729637911425575,-100.23886612317305,-12.839809773484467
10.0,256,0,13,227.09913472017638,2,2.569921749393117e-05,0.020405733259947153,0.03886732109427163,2.7729637911425575,-100.23886612317305,-12.839809773484467
10.0,256,0,14,227.3765237679121,2,9.722375595557492e-10,0.0023333231370988583,0.05082714494361185,2.7729637911425575,-100.23886612317305,-12.839809773484467
10.0,256,0,15,304.6124081538287,2,9.586772625653986e-06,0.016158660578639177,0.03259336050236513,2.7729637911425575,-100.23886612317305,-12.839809773484467
10.0,256,0,16,304.821917850485,2,1.9471370458809142e-08,0.0017802905350068345,0.043444020643089075,2.7729637911425575,-100.23886612317305,-12.839809773484467
10.0,256,0,17,392.6660612348027,2,3.976916704114822e-06,0.014410710635209075,0.029358366919022053,2.7729637911425575,-100.23886612317305,-12.839809773484467
10.0,256,1,0,-48.9299414459437,2,0.2576884883030787,0.5378528440377478,0.7440431881058065,3.5876224338115827,-76.06963419635387,-11.089141019371581
10.0,256,1,1,-17.80530782764574,1,7.395315291751645e-05,0.8575296038602006,0.010092028186420934,3.5876224338115827,-76.06963419635387,-11.089141019371581
10.0,256,1,2,-12.561328803961732,2,0.7276550960195441,0.8375983697045756,0.9264379608152324,3.5876224338115827,-76.06963419635387,-11.089141019371581
10.0,256,1,3,-7.129788608501677,2,0.013431240669960768,0.18013958262029625,0.8657882287604693,3.5876224338115827,-76.06963419635387,-11.089141019371581
10.0,256,1,4,-6.208210954330532,2,1.9295552997121023e-05,0.14574631458062515,0.9885602588930977,3.5876224338115827,-76.06963419635387,-11.089141019371581
10.0,256,1,5,7.447875251221401,1,0.00010894031512006746,0.03968665173982106,0.020906965603856492,3.5876224338115827,-76.06963419635387,-11.089141019371581
10.0,256,1,6,7.515491418226738,1,2.304057343126504e-05,0.08853549356739243,0.05878681726193624,3.5876224338115827,-76.06963419635387,-11.089141019371581
10.0,256,1,7,28.302780498355382,1,0.0007393122159861225,0.12238299927769007,0.05515308726854071,3.5876224338115827,-76.06963419635387,-11.089141019371581
10.0,256,1,8,28.47840023204669,2,1.3093813654754448e-05,0.0020437560577394116,0.11100289238079353,3.5876224338115827,-76.06963419635387,-11.089141019371581
10.0,256,1,9,55.66668877108522,2,0.00018337030149131501,0.05203172177708897,0.09860555937742456,3.5876224338115827,-76.06963419635387,-11.089141019371581
10.0,256,1,10,55.82263355433297,2,1.90629903306379e-07,0.0014013154900701513,0.15821594595932378,3.5876224338115827,-76.06963419635387,-11.089141019371581
10.0,256,1,11,89.41473479683515,2,3.493349661906157e-05,0.04762171413097489,0.06249953473415865,3.5876224338115827,-76.06963419635387,-11.089141019371581
10.0,256,1,12,89.46191493663434,2,4.049050634411274e-07,0.0016077812732971015,0.11975721217951059,3.5876224338115827,-76.06963419635387,-11.089141019371581
10.0,256,1,13,129.41942519836402,2,1.8721267753638067e-05,0.031465337208937294,0.04629714112298309,3.5876224338115827,-76.06963419635387,-11.089141019371581
10.0,256,1,14,129.466121521667,2,4.6998917844374196e-08,0.0009249073716550921,0.13451392689084285,3.5876224338115827,-76.06963419635387,-11.089141019371581
10.0,256,1,15,175.753111840521,2,5.963364610578625e-06,0.015215575057342336,0.0510677151845031,3.5876224338115827,-76.06963419635387,-11.089141019371581
10.0,256,1,16,175.77892913394328,2,7.084785018309784e-07,0.0014691555606937776,0.09956717715600209,3.5876224338115827,-76.06963419635387,-11.089141019371581
10.0,256,1,17,228.42622613257055,2,1.5029430628833952e-06,0.012300816405523824,0.03338267527494131,3.5876224338115827,-76.06963419635387,-11.089141019371581
10.0,512,0,0,-57.306764866801004,2,0.2923831314035006,0.8032729059378871,0.8101667878482038,2.773074093811138,-100.24695974095428,-12.839809773484467
10.0,512,0,1,-17.452806935701673,1,0.0005499304956016884,0.9515513744468477,0.7702492303260325,2.773074093811138,-100.24695974095428,-12.839809773484467
10.0,512,0,2,-12.710906227885637,1,0.6962708151000958,0.9483849446240519,0.9226937198915501,2.773074093811138,-100.24695974095428,-12.839809773484467
10.0,512,0,3,-2.120661707277756,2,0.007611794058023893,0.03676133965798979,0.7871356614683495,2.773074093811138,-100.24695974095428,-12.839809773484467
10.0,512,0,4,-1.4542452998029964,2,0.00063706594679076,0.03134269066811708,0.5825176408655138,2.773074093811138,-100.24695974095428,-12.839809773484467
10.0,512,0,5,22.033411925597008,2,0.0017023039442189915,0.005596816257712041,0.0429956058902323,2.773074093811138,-100.24695974095428,-12.839809773484467
10.0,512,0,6,22.928184698511977,2,1.4445590740607659e-05,0.0015278102680475539,0.07969295505746074,2.773074093811138,-100.24695974095428,-12.839809773484467
10.0,512,0,7,57.40776581198306,2,0.0005498552561703366,0.02463928706551973,0.05750828235996157,2.773074093811138,-100.24695974095428,-12.839809773484467
10.0,512,0,8,58.116922341051655,2,3.7349043449575935e-08,0.006058700742635732,0.047184000454382126,2.773074093811138,-100.24695974095428,-12.839809773484467
10.0,512,0,9,103.35302012954924,2,0.0001731503325870271,0.025644101234097643,0.04979968589800811,2.773074093811138,-100.24695974095428,-12.839809773484467
10.0,512,0,10,103.91026278180027,2,3.301864451649944e-09,0.0037686319733735256,0.04906280546963905,2.773074093811138,-100.24695974095428,-12.839809773484467
10.0,512,0,11,159.74121133857335,2,6.434513957768839e-05,0.025013572845913178,0.04510161530457807,2.773074093811138,-100.24695974095428,-12.839809773484467
10.0,512,0,12,160.14276906827166,2,1.1061672395230709e-07,0.0031801440761171917,0.05092654031358315,2.773074093811138,-100.24695974095428,-12.839809773484467
10.0,512,0,13,226.49335917694742,2,2.5929238373997677e-05,0.020372168967169542,0.03877055639773041,2.773074093811138,-100.24695974095428,-12.839809773484467
10.0,512,0,14,226.77619060993675,2,7.0551393663535095e-09,0.00235197174804731,0.05066438401856249,2.773074093811138,-100.24695974095428,-12.839809773484467
10.0,512,0,15,303.58953618751946,2,9.710697066237714e-06,0.016133708883143923,0.032504546845940716,2.773074093811138,-100.24695974095428,-12.839809773484467
10.0,512,0,16,303.7887034429835,2,1.4565103414180683e-08,0.0017949061261766203,0.04334758983143763,2.773074093811138,-100.24695974095428,-12.839809773484467
10.0,512,0,17,391.0286283483346,2,4.036195377017563e-06,0.014394540684374742,0.029279086266168437,2.773074093811138,-100.24695974095428,-12.839809773484467
10.0,512,1,0,-48.93859568045064,2,0.257610815587455,0.5377915108828151,0.7437775960676273,3.587764272491925,-76.06963419635387,-11.089141019371581
10.0,512,1,1,-17.803785815817946,1,7.28694049323681e-05,0.8574804018520501,0.010073423323923922,3.587764272491925,-76.06963419635387,-11.089141019371581
10.0,512,1,2,-12.5613501885774,2,0.7277109896065328,0.8375638804176252,0.926399770066088,3.587764272491925,-76.06963419635387,-11.089141019371581
10.0,512,1,3,-7.13258121993082,2,0.01345192472474455,0.18009549208659217,0.8657753842872831,3.587764272491925,-76.06963419635387,-11.089141019371581
10.0,512,1,4,-6.209515491944964,2,1.913139787258074e-05,0.14577150926887916,0.9885763754988393,3.587764272491925,-76.06963419635387,-11.089141019371581
10.0,512,1,5,7.433996474226795,1,0.0001086591891704516,0.039274008983475814,0.02079450168810229,3.587764272491925,-76.06963419635387,-11.089141019371581
10.0,512,1,6,7.503434979949295,1,2.3116812277098685e-05,0.08894043704355406,0.05875469269658553,3.587764272491925,-76.06963419635387,-11.089141019371581
10.0,512,1,7,28.259494373047268,1,0.0007409162458453889,0.12227355919550516,0.055077046384527685,3.587764272491925,-76.06963419635387,-11.089141019371581
10.0,512,1,8,28.43484896249077,2,1.2959508657653763e-05,0.0020590715668664357,0.11076148864162191,3.587764272491925,-76.06963419635387,-11.089141019371581
10.0,512,1,9,55.55481931822204,2,0.00018401271513784586,0.05198286714025783,0.0982911677666227,3.587764272491925,-76.06963419635387,-11.089141019371581
10.0,512,1,10,55.71688203230746,2,1.7555990589751414e-07,0.001392312755992792,0.15793738281630867,3.587764272491925,-76.06963419635387,-11.089141019371581
10.0,512,1,11,89.18877983551687,2,3.456515859034222e-05,0.0478876701749703,0.06470340241245887,3.587764272491925,-76.06963419635387,-11.089141019371581
10.0,512,1,12,89.23022359747944,2,9.429118274710544e-07,0.001353276164114587,0.1170338444720057,3.587764272491925,-76.06963419635387,-11.089141019371581
10.0,512,1,13,128.9916233413743,2,1.8874780281658512e-05,0.03147801555465567,0.04613784662017077,3.587764272491925,-76.06963419635387,-11.089141019371581
10.0,512,1,14,129.03882390936968,2,3.088607353773129e-08,0.0009103076771207679,0.13430419793228254,3.587764272491925,-76.06963419635387,-11.089141019371581
10.0,512,1,15,175.0155101876149,2,6.328967717835009e-06,0.01571186475564127,0.04767812165426551,3.587764272491925,-76.06963419635387,-11.089141019371581
10.0,512,1,16,175.04962283285084,2,4.20108445960022e-07,0.000991670179502136,0.1026319503965789,3.587764272491925,-76.06963419635387,-11.089141019371581
10.0,512,1,17,227.24904394318645,2,1.0859151478428158e-06,0.010019706142812444,0.0438554636692135,3.587764272491925,-76.06963419635387,-11.089141019371581
